order_id,order_date,region,category,sub_category,sales,profit
ORD92227,2025-04-18,East,Technology,Laptops,71.1,17.16
ORD05102,2024-07-10,West,Office Supplies,Pens,438.3,37.01
ORD76754,2024-07-01,South,Furniture,Bookcases,982.88,139.5
ORD13866,2025-01-30,West,Office Supplies,Paper,919.71,100.75
ORD67548,2024-02-10,East,Technology,Phones,242.58,57.46
ORD81932,2024-10-13,East,Furniture,Bookcases,264.92,17.01
ORD42687,2024-06-23,East,Furniture,Tables,196.98,12.0
ORD41865,2023-10-25,Central,Technology,Accessories,892.62,267.36
ORD05756,2023-11-22,West,Technology,Laptops,489.13,39.42
ORD98365,2023-10-26,East,Furniture,Tables,939.6,95.34
ORD03758,2023-11-07,Central,Furniture,Tables,718.87,205.13
ORD09451,2025-05-16,Central,Technology,Phones,536.31,62.69
ORD54809,2024-01-07,East,Furniture,Tables,902.42,204.29
ORD04760,2024-11-30,South,Office Supplies,Binders,219.48,18.5
ORD44090,2025-04-09,West,Office Supplies,Pens,561.91,45.34
ORD79772,2024-06-10,West,Furniture,Chairs,704.38,149.66
ORD81050,2024-09-27,South,Furniture,Chairs,508.93,29.74
ORD22216,2025-03-17,Central,Technology,Laptops,314.4,91.58
ORD10705,2023-08-23,East,Office Supplies,Pens,396.26,21.68
ORD84390,2024-02-22,South,Office Supplies,Paper,63.53,6.44
ORD52958,2023-06-20,West,Technology,Laptops,541.84,116.55
ORD66013,2025-03-10,East,Technology,Laptops,938.48,260.44
ORD82412,2024-05-18,Central,Office Supplies,Pens,232.21,13.2
ORD04938,2024-04-21,South,Office Supplies,Pens,930.0,221.43
ORD20448,2024-03-07,East,Technology,Laptops,953.42,269.93
ORD15791,2024-08-21,Central,Technology,Laptops,435.36,100.05
ORD71112,2024-12-26,Central,Furniture,Tables,477.99,142.51
ORD12590,2025-01-24,West,Furniture,Chairs,295.09,65.11
ORD20357,2023-08-11,Central,Furniture,Chairs,775.91,96.18
ORD34324,2023-07-20,South,Furniture,Bookcases,288.78,33.84
ORD64242,2024-08-20,Central,Technology,Accessories,32.09,4.07
ORD56334,2025-04-25,Central,Office Supplies,Binders,454.93,24.71
ORD32447,2023-12-31,East,Office Supplies,Binders,966.57,164.37
ORD17595,2024-03-05,West,Office Supplies,Binders,587.98,41.09
ORD87209,2024-04-03,Central,Furniture,Tables,196.21,47.38
ORD28936,2024-03-04,Central,Office Supplies,Paper,144.68,30.03
ORD43588,2025-03-14,West,Technology,Accessories,68.59,5.39
ORD41834,2023-11-25,East,Furniture,Bookcases,516.58,82.69
ORD74018,2024-11-01,Central,Furniture,Bookcases,723.01,47.14
ORD27279,2024-02-14,Central,Office Supplies,Binders,684.82,181.05
ORD59690,2024-02-14,Central,Technology,Accessories,63.84,6.94
ORD15026,2024-06-12,East,Furniture,Bookcases,454.94,80.87
ORD55125,2024-02-01,West,Furniture,Tables,578.96,148.96
ORD27820,2024-05-14,South,Furniture,Bookcases,437.95,52.89
ORD97996,2024-12-27,East,Office Supplies,Pens,792.4,105.98
ORD67345,2024-09-17,South,Technology,Laptops,481.27,141.19
ORD57640,2025-05-30,East,Furniture,Tables,63.72,18.01
ORD38166,2025-01-30,East,Furniture,Bookcases,227.25,29.15
ORD49690,2023-10-14,Central,Furniture,Tables,834.11,48.5
ORD82498,2023-11-10,West,Office Supplies,Pens,96.88,6.72
ORD92250,2023-08-18,West,Technology,Accessories,997.86,207.14
ORD42576,2023-10-15,South,Technology,Accessories,138.82,37.43
ORD70232,2024-01-29,East,Technology,Laptops,666.01,119.94
ORD41233,2024-05-13,Central,Office Supplies,Binders,839.29,103.46
ORD13285,2023-06-12,West,Office Supplies,Binders,803.03,236.39
ORD72517,2024-08-09,West,Office Supplies,Paper,753.22,59.39
ORD63767,2024-12-08,West,Office Supplies,Pens,958.46,146.15
ORD31625,2025-01-21,East,Office Supplies,Pens,515.53,143.66
ORD26546,2024-09-14,South,Technology,Phones,459.99,71.17
ORD68157,2024-11-10,West,Technology,Phones,780.92,118.63
ORD90392,2025-01-25,West,Technology,Laptops,799.94,108.31
ORD35558,2025-03-09,East,Furniture,Tables,432.6,127.97
ORD09961,2024-10-22,South,Technology,Phones,901.88,242.7
ORD32730,2023-11-20,East,Furniture,Chairs,430.25,103.85
ORD46156,2024-10-29,South,Technology,Phones,143.87,8.42
ORD26244,2024-04-04,South,Furniture,Bookcases,183.6,12.53
ORD70462,2023-10-14,South,Office Supplies,Paper,144.9,32.49
ORD68171,2024-03-03,West,Technology,Laptops,136.65,37.49
ORD16025,2023-09-16,Central,Technology,Accessories,624.3,186.37
ORD98670,2024-06-20,East,Furniture,Bookcases,922.31,265.15
ORD66046,2023-12-26,South,Technology,Laptops,745.88,118.54
ORD19785,2025-02-04,South,Technology,Phones,738.77,170.6
ORD75851,2025-02-08,East,Furniture,Chairs,601.68,85.72
ORD26861,2023-10-03,South,Office Supplies,Paper,449.82,79.69
ORD05943,2024-07-12,Central,Furniture,Chairs,311.4,42.13
ORD97607,2024-01-13,South,Office Supplies,Paper,396.39,94.87
ORD01775,2023-07-17,West,Furniture,Bookcases,884.74,205.92
ORD95465,2024-11-14,South,Technology,Laptops,583.64,118.99
ORD40842,2024-01-22,East,Office Supplies,Paper,182.28,22.23
ORD56075,2024-01-26,South,Office Supplies,Binders,887.64,108.4
ORD09150,2024-07-25,Central,Technology,Phones,926.03,200.59
ORD63218,2023-08-21,West,Furniture,Chairs,561.12,99.42
ORD22764,2024-03-03,West,Furniture,Bookcases,904.49,262.27
ORD79389,2024-05-30,West,Furniture,Tables,835.85,47.18
ORD01550,2023-09-30,West,Office Supplies,Pens,437.97,70.6
ORD91681,2024-02-26,West,Office Supplies,Paper,919.64,210.66
ORD46602,2025-01-09,East,Office Supplies,Paper,503.39,36.1
ORD41613,2024-08-25,West,Office Supplies,Pens,675.34,197.27
ORD44988,2025-04-02,East,Technology,Phones,732.81,96.57
ORD30597,2023-11-23,Central,Office Supplies,Paper,638.01,113.7
ORD64248,2024-11-11,East,Technology,Accessories,328.51,92.37
ORD09624,2024-01-06,South,Furniture,Bookcases,798.31,103.29
ORD06306,2024-10-31,East,Technology,Accessories,27.81,2.34
ORD24479,2025-02-11,South,Furniture,Bookcases,211.76,35.48
ORD51330,2024-12-10,South,Furniture,Bookcases,506.79,42.04
ORD53194,2024-12-25,East,Technology,Accessories,754.46,38.33
ORD97969,2024-02-19,East,Office Supplies,Pens,618.99,140.82
ORD86780,2024-03-01,East,Office Supplies,Pens,277.81,40.3
ORD55572,2024-06-01,West,Technology,Laptops,494.55,105.95
ORD73826,2023-12-24,West,Office Supplies,Binders,877.54,190.42
ORD60917,2024-08-17,South,Technology,Laptops,605.89,112.61
ORD51385,2024-01-31,Central,Furniture,Chairs,130.12,35.16
ORD45770,2023-10-08,Central,Office Supplies,Paper,338.89,73.07
ORD99295,2024-08-20,East,Furniture,Tables,957.19,205.94
ORD66048,2025-01-06,Central,Technology,Laptops,710.72,173.0
ORD73682,2024-03-28,South,Office Supplies,Pens,423.76,46.07
ORD91163,2023-11-20,Central,Office Supplies,Pens,230.8,60.64
ORD19422,2025-01-24,South,Furniture,Bookcases,776.36,89.59
ORD68653,2024-04-28,Central,Office Supplies,Paper,812.85,127.05
ORD94551,2024-11-05,Central,Furniture,Tables,495.8,51.93
ORD58886,2023-11-30,East,Office Supplies,Paper,421.62,81.43
ORD67747,2023-10-08,West,Technology,Phones,783.96,60.82
ORD26408,2025-03-14,Central,Furniture,Bookcases,548.97,157.87
ORD57216,2024-09-01,East,Office Supplies,Binders,784.82,104.63
ORD66630,2024-10-01,Central,Technology,Phones,661.83,118.91
ORD32998,2023-08-10,Central,Technology,Phones,985.51,255.78
ORD99605,2024-09-24,South,Technology,Phones,304.38,27.5
ORD32971,2024-03-22,Central,Office Supplies,Paper,231.3,53.97
ORD09688,2025-04-09,East,Furniture,Chairs,760.02,138.05
ORD32753,2023-10-23,South,Office Supplies,Binders,173.81,21.79
ORD73524,2023-07-29,West,Technology,Accessories,262.36,30.99
ORD03977,2023-12-16,East,Office Supplies,Pens,412.74,105.07
ORD81952,2023-12-16,Central,Furniture,Chairs,92.41,21.3
ORD71006,2025-04-12,South,Furniture,Chairs,747.8,138.66
ORD87616,2023-12-27,West,Furniture,Bookcases,596.43,88.14
ORD81980,2024-05-14,Central,Office Supplies,Paper,522.11,29.16
ORD70460,2024-03-17,Central,Office Supplies,Binders,117.69,34.4
ORD68761,2023-08-28,South,Office Supplies,Paper,440.94,46.55
ORD24912,2024-03-19,South,Technology,Laptops,493.68,136.71
ORD65237,2023-11-19,West,Office Supplies,Binders,993.29,230.33
ORD41517,2025-05-07,Central,Technology,Accessories,126.14,13.37
ORD73454,2024-11-25,East,Office Supplies,Binders,458.14,77.52
ORD75749,2024-01-08,East,Technology,Laptops,345.79,87.28
ORD90228,2024-01-19,East,Furniture,Bookcases,185.87,49.48
ORD03595,2024-12-14,South,Technology,Phones,102.21,15.41
ORD77422,2023-09-30,South,Technology,Accessories,842.86,202.41
ORD94643,2023-06-30,East,Office Supplies,Paper,423.62,99.6
ORD39429,2023-06-18,West,Furniture,Tables,695.22,138.82
ORD45886,2024-06-13,East,Office Supplies,Pens,225.04,42.89
ORD92529,2025-04-01,South,Technology,Laptops,326.76,69.6
ORD85856,2025-04-11,Central,Office Supplies,Pens,493.34,93.09
ORD72872,2024-06-18,East,Furniture,Tables,705.27,101.5
ORD60153,2024-02-04,East,Furniture,Bookcases,753.19,68.95
ORD33249,2025-02-02,South,Furniture,Chairs,887.79,154.29
ORD13577,2024-08-24,South,Furniture,Bookcases,876.73,135.49
ORD08335,2024-11-05,East,Office Supplies,Binders,446.77,55.2
ORD06158,2023-07-31,Central,Technology,Laptops,622.8,89.0
ORD48881,2025-02-17,West,Furniture,Tables,532.79,53.87
ORD07983,2023-12-16,Central,Technology,Accessories,266.21,44.12
ORD42337,2023-10-24,Central,Technology,Accessories,996.26,280.91
ORD09484,2023-08-18,West,Technology,Accessories,832.82,43.69
ORD31284,2023-07-26,South,Furniture,Chairs,481.08,143.52
ORD33399,2024-06-13,East,Office Supplies,Pens,203.92,45.58
ORD71805,2025-02-11,South,Office Supplies,Binders,79.89,13.36
ORD13717,2023-08-12,West,Furniture,Tables,643.62,174.32
ORD73189,2023-11-22,Central,Technology,Phones,929.32,110.26
ORD97490,2024-09-02,South,Technology,Accessories,319.64,65.89
ORD61739,2025-02-23,South,Office Supplies,Pens,550.2,118.21
ORD97046,2024-09-18,East,Technology,Phones,120.92,12.59
ORD47258,2024-06-18,West,Office Supplies,Pens,120.28,29.98
ORD84448,2023-12-19,South,Office Supplies,Pens,776.54,153.79
ORD54884,2024-10-07,Central,Technology,Accessories,675.13,113.66
ORD71270,2024-02-11,West,Furniture,Chairs,989.31,72.06
ORD87722,2023-07-29,West,Furniture,Chairs,485.95,24.33
ORD64175,2024-10-16,East,Furniture,Chairs,521.47,83.39
ORD82313,2023-11-21,South,Office Supplies,Paper,510.37,40.48
ORD48458,2024-06-09,South,Office Supplies,Paper,712.12,98.81
ORD14939,2024-11-11,Central,Technology,Phones,885.62,230.75
ORD25236,2025-02-08,West,Technology,Laptops,717.12,186.43
ORD22925,2024-07-14,South,Office Supplies,Pens,793.19,175.57
ORD79643,2025-06-02,South,Technology,Laptops,194.45,51.83
ORD47452,2024-02-01,South,Technology,Laptops,733.92,75.92
ORD55574,2024-05-04,West,Office Supplies,Paper,195.43,46.3
ORD96606,2023-07-21,East,Furniture,Tables,373.77,36.9
ORD65274,2023-06-24,Central,Office Supplies,Binders,912.82,254.63
ORD33445,2023-06-27,East,Technology,Laptops,52.86,6.28
ORD56658,2024-08-16,South,Office Supplies,Binders,995.82,225.12
ORD33987,2025-04-04,Central,Technology,Phones,971.72,248.6
ORD41132,2024-02-16,South,Technology,Accessories,465.39,43.49
ORD79706,2024-11-24,East,Furniture,Tables,48.26,13.2
ORD73499,2024-03-26,West,Technology,Accessories,193.37,50.81
ORD01054,2024-07-30,East,Office Supplies,Binders,74.93,15.69
ORD57417,2023-09-21,East,Office Supplies,Binders,860.73,102.74
ORD15622,2024-09-09,West,Technology,Accessories,742.7,98.9
ORD49381,2024-05-14,Central,Technology,Phones,907.61,178.54
ORD35984,2024-08-14,Central,Technology,Phones,941.73,142.01
ORD84021,2025-04-15,East,Furniture,Chairs,828.55,145.31
ORD55732,2024-02-13,Central,Furniture,Chairs,454.53,54.04
ORD73755,2023-11-10,West,Technology,Accessories,421.07,87.93
ORD44902,2023-09-09,East,Office Supplies,Paper,569.35,45.22
ORD66670,2025-03-15,South,Technology,Accessories,104.37,29.49
ORD80850,2024-08-21,East,Furniture,Chairs,198.85,14.24
ORD60858,2024-06-25,Central,Technology,Accessories,966.45,233.57
ORD49511,2024-08-21,East,Furniture,Bookcases,387.04,27.22
ORD18182,2025-02-18,West,Office Supplies,Pens,649.47,178.84
ORD81979,2024-10-26,West,Technology,Accessories,150.08,9.51
ORD31647,2024-05-24,Central,Furniture,Tables,157.62,20.31
ORD25129,2024-02-27,West,Furniture,Tables,885.9,83.52
ORD78606,2024-08-28,Central,Office Supplies,Pens,450.81,32.96
ORD40960,2023-06-15,Central,Technology,Laptops,361.88,76.16
ORD35624,2025-04-03,South,Technology,Accessories,835.1,49.42
ORD39587,2024-10-28,South,Furniture,Bookcases,577.34,172.3
ORD39592,2023-11-02,South,Office Supplies,Pens,814.69,202.91
ORD23421,2023-06-29,West,Office Supplies,Pens,969.12,182.1
ORD89028,2024-03-05,Central,Furniture,Bookcases,777.94,89.12
ORD15533,2023-11-12,South,Office Supplies,Binders,923.48,165.54
ORD42643,2025-06-05,West,Office Supplies,Binders,477.9,62.48
ORD35027,2023-09-12,South,Technology,Accessories,903.25,117.96
ORD60736,2023-07-17,East,Technology,Laptops,871.94,45.32
ORD77633,2025-01-27,South,Office Supplies,Paper,349.94,96.49
ORD69112,2024-07-06,West,Office Supplies,Paper,179.49,33.51
ORD98123,2023-09-10,East,Office Supplies,Pens,467.32,90.66
ORD79556,2023-11-04,South,Technology,Laptops,484.1,53.69
ORD31857,2023-12-24,Central,Technology,Laptops,492.91,74.08
ORD81700,2024-03-30,East,Furniture,Bookcases,125.7,19.67
ORD66155,2024-02-04,Central,Technology,Laptops,601.21,54.71
ORD16431,2024-10-26,West,Office Supplies,Pens,965.93,275.98
ORD67045,2023-07-14,West,Technology,Phones,147.29,19.63
ORD23290,2023-09-16,East,Furniture,Tables,797.01,68.04
ORD82270,2023-07-26,Central,Office Supplies,Paper,182.04,9.14
ORD93459,2024-04-26,West,Furniture,Chairs,315.26,22.1
ORD26228,2023-10-04,West,Furniture,Tables,108.36,12.05
ORD25120,2024-06-29,Central,Furniture,Tables,176.14,13.21
ORD34654,2024-10-04,South,Technology,Phones,914.58,198.56
ORD50050,2025-04-29,South,Technology,Phones,767.8,56.78
ORD70260,2024-08-01,West,Office Supplies,Binders,411.89,54.28
ORD69822,2023-08-25,Central,Technology,Accessories,875.23,174.38
ORD05316,2023-07-30,East,Office Supplies,Paper,676.48,197.91
ORD17768,2024-05-16,East,Furniture,Bookcases,194.6,21.17
ORD29047,2024-06-07,Central,Office Supplies,Pens,826.77,167.54
ORD42585,2024-09-27,South,Furniture,Bookcases,245.47,42.95
ORD17793,2023-09-14,East,Furniture,Tables,446.69,60.26
ORD38223,2024-11-02,West,Office Supplies,Binders,299.26,43.9
ORD11649,2023-08-29,South,Furniture,Tables,959.34,149.11
ORD33424,2024-02-19,West,Office Supplies,Pens,527.0,40.37
ORD79889,2025-04-25,East,Office Supplies,Pens,738.02,157.91
ORD42565,2024-11-03,South,Furniture,Chairs,332.65,64.42
ORD29060,2025-02-14,South,Technology,Laptops,31.36,6.69
ORD32650,2024-08-26,South,Office Supplies,Binders,316.9,36.34
ORD77539,2024-04-19,East,Technology,Laptops,512.02,125.57
ORD73794,2024-08-05,Central,Technology,Laptops,129.44,12.26
ORD71485,2024-02-25,South,Technology,Laptops,872.91,61.11
ORD24578,2024-05-28,East,Office Supplies,Pens,598.35,59.48
ORD15841,2025-02-05,South,Office Supplies,Binders,475.47,28.51
ORD56082,2023-08-21,South,Office Supplies,Paper,69.07,13.8
ORD37118,2024-12-13,Central,Office Supplies,Paper,350.71,43.5
ORD42547,2024-05-12,East,Technology,Laptops,195.15,27.17
ORD81826,2025-03-06,East,Office Supplies,Paper,311.73,18.36
ORD35892,2024-08-19,East,Office Supplies,Pens,55.88,13.11
ORD88085,2024-08-01,West,Furniture,Chairs,544.29,44.37
ORD38252,2023-08-25,West,Technology,Laptops,442.48,52.51
ORD29328,2024-09-24,South,Technology,Accessories,259.22,66.46
ORD63406,2024-01-25,South,Furniture,Chairs,340.06,20.26
ORD68677,2024-02-14,East,Office Supplies,Pens,980.66,68.34
ORD24014,2024-12-10,Central,Office Supplies,Paper,41.94,12.06
ORD84399,2023-07-30,Central,Technology,Accessories,747.83,52.21
ORD06227,2025-03-08,South,Furniture,Chairs,579.48,173.11
ORD23626,2024-04-07,West,Technology,Phones,386.75,65.06
ORD93351,2023-12-01,South,Office Supplies,Pens,695.09,67.03
ORD42619,2024-11-12,East,Technology,Laptops,911.55,200.13
ORD23724,2025-01-19,Central,Furniture,Tables,222.99,54.75
ORD50184,2024-07-20,West,Office Supplies,Paper,473.19,117.15
ORD19737,2024-01-27,Central,Furniture,Chairs,240.33,54.62
ORD18972,2023-08-02,West,Furniture,Bookcases,302.07,68.87
ORD54064,2023-09-04,South,Technology,Laptops,642.08,84.88
ORD76927,2025-01-18,South,Office Supplies,Pens,32.32,4.37
ORD43811,2024-12-28,Central,Office Supplies,Binders,472.71,111.39
ORD99537,2025-03-19,West,Technology,Accessories,186.61,27.53
ORD66014,2025-03-24,South,Furniture,Bookcases,855.25,249.67
ORD44856,2024-11-08,South,Technology,Laptops,101.43,24.04
ORD45101,2024-12-13,Central,Office Supplies,Paper,755.84,123.11
ORD73973,2024-09-10,South,Furniture,Chairs,632.37,57.98
ORD64178,2024-09-22,Central,Technology,Laptops,427.09,103.03
ORD96986,2023-07-11,Central,Technology,Accessories,500.94,54.44
ORD91919,2023-08-21,West,Office Supplies,Pens,949.84,76.82
ORD13599,2024-05-01,South,Furniture,Chairs,992.29,191.2
ORD60577,2024-08-27,West,Furniture,Bookcases,979.32,183.64
ORD80660,2023-11-23,Central,Furniture,Tables,902.45,108.04
ORD92051,2024-01-22,Central,Technology,Phones,670.95,148.76
ORD60745,2025-03-05,Central,Technology,Accessories,541.86,57.59
ORD55347,2025-02-06,South,Office Supplies,Paper,300.56,84.5
ORD05742,2023-11-18,West,Furniture,Tables,302.64,55.43
ORD88565,2025-02-04,Central,Office Supplies,Pens,188.83,52.27
ORD98354,2023-08-26,South,Technology,Accessories,429.74,66.42
ORD16597,2024-10-17,West,Technology,Phones,626.5,53.03
ORD26347,2024-03-07,East,Technology,Accessories,737.51,211.2
ORD57522,2024-02-14,Central,Technology,Phones,183.13,37.79
ORD01394,2025-05-14,East,Office Supplies,Binders,748.11,202.65
ORD88488,2023-10-25,South,Technology,Accessories,866.17,227.44
ORD69131,2023-08-18,West,Office Supplies,Paper,728.6,80.02
ORD96425,2024-07-26,South,Technology,Phones,336.27,41.44
ORD56261,2025-03-26,East,Furniture,Bookcases,471.96,52.51
ORD49915,2023-11-30,South,Furniture,Chairs,973.35,170.39
ORD70382,2024-11-08,East,Technology,Laptops,874.64,242.47
ORD40733,2023-12-16,West,Office Supplies,Pens,963.22,49.82
ORD37320,2024-01-25,East,Technology,Accessories,418.22,75.26
ORD30977,2024-04-25,South,Office Supplies,Binders,787.38,227.86
ORD88936,2023-10-31,East,Technology,Accessories,654.15,120.06
ORD89696,2025-01-09,East,Office Supplies,Paper,831.2,53.98
ORD45465,2024-03-18,South,Technology,Phones,376.11,86.19
ORD35851,2024-11-28,South,Office Supplies,Binders,121.55,31.82
ORD25389,2023-09-17,East,Technology,Phones,379.14,81.19
ORD18785,2023-08-29,West,Furniture,Tables,225.88,16.78
ORD93583,2024-06-04,East,Office Supplies,Pens,501.75,55.79
ORD49079,2024-05-14,Central,Office Supplies,Paper,695.41,92.26
ORD79612,2023-06-26,South,Technology,Laptops,576.87,114.57
ORD87805,2024-06-13,West,Furniture,Bookcases,302.66,31.86
ORD21514,2024-08-24,Central,Technology,Laptops,719.53,91.14
ORD40976,2024-12-06,West,Technology,Accessories,318.65,72.74
ORD26374,2024-07-31,Central,Furniture,Bookcases,809.09,66.46
ORD45398,2024-04-20,Central,Office Supplies,Paper,644.03,36.71
ORD28950,2024-09-24,West,Technology,Laptops,165.4,8.77
ORD05911,2024-09-27,Central,Technology,Accessories,750.55,224.44
ORD18623,2023-12-19,South,Office Supplies,Pens,902.0,264.38
ORD92207,2024-12-25,West,Technology,Accessories,328.01,47.1
ORD15116,2024-08-27,South,Technology,Phones,873.37,148.92
ORD66672,2025-03-28,South,Office Supplies,Binders,675.37,44.7
ORD52145,2023-10-24,West,Office Supplies,Binders,239.82,28.68
ORD64712,2023-12-28,East,Technology,Phones,369.37,60.88
ORD63351,2024-02-27,East,Technology,Accessories,900.17,211.85
ORD71840,2025-04-21,Central,Technology,Phones,410.52,30.67
ORD90805,2023-08-22,Central,Technology,Phones,286.04,83.07
ORD20800,2024-02-17,East,Furniture,Tables,575.37,64.44
ORD64099,2024-03-26,Central,Technology,Phones,695.91,148.02
ORD12397,2023-10-28,West,Furniture,Bookcases,723.03,68.22
ORD83512,2024-09-16,Central,Technology,Laptops,109.53,10.68
ORD59272,2024-07-07,East,Furniture,Bookcases,316.71,32.28
ORD27090,2025-06-04,West,Technology,Accessories,487.74,36.37
ORD81441,2024-03-06,East,Office Supplies,Pens,91.59,15.53
ORD29821,2024-06-29,South,Furniture,Tables,213.45,39.61
ORD39295,2025-06-06,West,Technology,Laptops,313.96,16.45
ORD78671,2024-11-09,South,Furniture,Bookcases,888.79,217.17
ORD81535,2023-09-26,West,Technology,Accessories,622.13,102.07
ORD37360,2024-03-13,East,Office Supplies,Paper,609.33,105.51
ORD07918,2023-08-18,West,Office Supplies,Pens,493.61,59.7
ORD58998,2024-07-18,Central,Office Supplies,Pens,264.04,31.37
ORD68345,2023-09-22,Central,Technology,Laptops,129.24,30.91
ORD73466,2024-05-11,West,Office Supplies,Binders,332.82,97.71
ORD61707,2023-08-29,South,Office Supplies,Binders,195.22,46.87
ORD58796,2024-02-01,Central,Furniture,Tables,355.58,78.85
